potras,doxodsn,natdox,nalog,ssber,denras,fakt,kvzv,dhpens
79529.52,81619.52,14631.3,0.0,100.0,81519.52,100.0,1357.27558,1
147540.69,160850.69,12514.24,7020.0,2000.0,158850.69,2000.0,1452.746172,0
76792.99,82482.99,13343.01,0.0,500.0,81982.99,500.0,1357.27558,1
110846.87,139161.87,8015.26,6240.0,10000.0,129161.87,10000.0,1357.27558,0
130254.83,140094.83,16667.92,0.0,1000.0,139094.83,1000.0,1452.746172,1
89230.6,95830.6,5663.96,0.0,2000.0,93830.6,2000.0,1357.27558,1
145503.05,189246.05,16429.63,23790.0,5000.0,184246.05,5000.0,2212.24133,0
94825.44,101285.44,10282.57,4290.0,50.0,101235.44,50.0,1357.27558,0
161309.72,185009.72,8360.71,13260.0,2000.0,183009.72,2000.0,1452.746172,0
207858.51,356734.51,19678.21,43500.0,80000.0,276734.51,80000.0,21100.789274,0
147903.0,160303.0,13960.97,8580.0,100.0,160203.0,100.0,2212.24133,0
151414.76,163324.76,14581.57,0.0,5000.0,158324.76,5000.0,1452.746172,1
126346.03,138466.03,11884.35,0.0,2000.0,136466.03,2000.0,1452.746172,1
175519.8,198622.8,27849.35,18603.0,800.0,197822.8,800.0,2006.125707,0
77651.09,82091.09,11726.62,0.0,50.0,82041.09,50.0,1357.27558,1
97541.4,108811.4,4047.13,6120.0,200.0,108611.4,200.0,1357.27558,0
177720.87,240580.87,17674.8,31200.0,1000.0,239580.87,1000.0,2006.125707,0
144478.0,160918.0,9209.06,9740.0,1000.0,159918.0,1000.0,1452.746172,0
125431.74,132461.74,14911.07,0.0,1000.0,131461.74,1000.0,1452.746172,1
84808.0,88278.0,7094.37,0.0,100.0,88178.0,100.0,1357.27558,1
216484.59,318744.59,14911.33,39000.0,40700.0,278044.59,40700.0,31370.145437,0
104804.77,132004.77,7731.46,0.0,20000.0,112004.77,20000.0,1357.27558,1
80468.5,83568.5,12468.82,0.0,100.0,83468.5,100.0,1357.27558,1
217481.45,235871.45,19528.42,13260.0,200.0,235671.45,200.0,12125.364116,0
173061.09,191211.09,13960.77,0.0,10000.0,181211.09,10000.0,1452.746172,1
164928.92,175578.92,11493.84,0.0,2000.0,173578.92,2000.0,1452.746172,1
94643.75,119713.75,7543.92,0.0,13000.0,106713.75,13000.0,1357.27558,1
95071.94,141058.94,6073.49,0.0,30000.0,111058.94,30000.0,1357.27558,1
182577.93,218247.93,11625.94,15990.0,500.0,217747.93,500.0,2006.125707,0
50268.44,61408.44,6516.78,6240.0,4350.0,57058.44,4350.0,1023.799147,0
87310.25,129550.43,9754.77,15900.0,12700.0,116850.43,12700.0,1798.702246,0
95490.69,115790.69,6929.55,7800.0,12500.0,103290.69,12500.0,1798.702246,0
100159.02,127971.51,18230.58,17000.0,9380.0,118591.51,9380.0,1289.646709,0
67400.85,75913.25,11319.9,0.0,7500.0,68413.25,7500.0,1023.799147,0
109373.35,134438.35,5119.93,15600.0,7500.0,126938.35,7500.0,1181.18117,0
120646.33,163686.33,20441.43,9750.0,28900.0,134786.33,28900.0,1810.457068,0
116391.79,121821.79,21705.29,0.0,2500.0,119321.79,2500.0,1181.18117,1
94607.06,128532.06,8207.09,11700.0,12500.0,116032.06,12500.0,1181.18117,0
67112.32,97432.32,22774.35,0.0,7500.0,89932.32,7500.0,1181.18117,1
47212.76,52452.76,2541.82,0.0,2500.0,49952.76,2500.0,888.680259,1
84087.21,97717.2,3616.33,6000.0,7500.0,90217.2,7500.0,1834.198075,0
79358.4,90258.4,14130.4,8100.0,2500.0,87758.4,2500.0,1834.198075,0
117426.81,119926.81,12300.67,0.0,2500.0,117426.81,2500.0,1289.646709,0
76213.33,85649.33,2052.0,0.0,7500.0,78149.33,7500.0,1023.799147,1
58090.95,71273.15,13749.13,7800.0,2500.0,68773.15,2500.0,1834.198075,0
62438.07,86083.07,3864.18,11700.0,7500.0,78583.07,7500.0,1103.557103,0
131709.83,162705.83,6209.78,23400.0,7500.0,155205.83,7500.0,1181.18117,0
38111.85,40784.45,3780.03,0.0,2500.0,38284.45,2500.0,888.680259,1
77073.38,83223.38,11117.74,2340.0,2500.0,80723.38,2500.0,1023.799147,0
78573.92,101173.92,4557.96,14820.0,7500.0,93673.92,7500.0,1834.198075,0
94415.33,114915.33,4818.22,0.0,12500.0,102415.33,12500.0,1103.557103,1
46051.21,48551.21,1719.5,0.0,2500.0,46051.21,2500.0,888.680259,1
70825.52,85050.52,5907.27,0.0,12500.0,72550.52,12500.0,1023.799147,0
71669.9,99769.9,2759.5,15600.0,12500.0,87269.9,12500.0,1181.18117,0
70072.77,96110.77,5108.34,13530.0,2500.0,93610.77,2500.0,1181.18117,0
42621.46,45121.46,1945.39,0.0,2500.0,42621.46,2500.0,888.680259,1
99172.61,107764.81,20010.38,0.0,7500.0,100264.81,7500.0,1181.18117,1
41203.29,50723.29,5070.36,7020.0,2500.0,48223.29,2500.0,888.680259,0
94412.95,121050.35,37945.6,14700.0,7500.0,113550.35,7500.0,1181.18117,0
70527.69,134287.69,9144.02,14760.0,1000.0,153287.69,-19000.0,1934.737889,0
89753.35,85563.35,14832.94,7140.0,2000.0,103563.35,-18000.0,1972.918264,0
55184.72,56634.72,9124.04,0.0,300.0,56334.72,300.0,1101.228959,0
63517.18,76881.78,4744.06,0.0,2000.0,74881.78,2000.0,1101.228959,1
62946.48,68786.48,13888.99,0.0,1800.0,66986.48,1800.0,1972.918264,0
80669.34,95380.34,8847.09,3711.0,1000.0,94380.34,1000.0,1270.513765,0
45024.1,50474.1,4693.42,0.0,800.0,49674.1,800.0,955.891044,1
42204.04,54824.04,5585.05,0.0,2500.0,52324.04,2500.0,955.891044,1
104733.82,113703.82,11007.0,7020.0,1500.0,112203.82,1500.0,1823.609991,0
117841.79,137017.49,18793.26,10080.0,800.0,136217.49,800.0,1823.609991,0
44152.92,55065.92,3166.12,0.0,700.0,54365.92,700.0,955.891044,1
64245.43,85352.43,8471.46,8607.0,2500.0,82852.43,2500.0,1101.228959,0
75904.5,93212.5,5831.44,6300.0,1000.0,92212.5,1000.0,1270.513765,0
75052.42,88437.42,5812.22,8460.0,3000.0,85437.42,3000.0,1187.019,0
101967.67,111867.67,8130.42,8520.0,1000.0,110867.67,1000.0,1972.918264,0
69080.44,71980.44,11147.79,0.0,1000.0,70980.44,1000.0,1101.228959,1
94433.8,119233.8,14685.55,21300.0,3500.0,115733.8,3500.0,1823.609991,0
68765.14,120540.14,5473.23,19260.0,2000.0,118540.14,2000.0,1270.513765,0
91630.09,103455.39,8770.32,9600.0,2000.0,101455.39,2000.0,1270.513765,0
43435.71,44395.71,4428.46,0.0,800.0,43595.71,800.0,955.891044,1
50557.22,64011.52,4324.57,0.0,1500.0,62511.52,1500.0,955.891044,1
46416.02,52596.02,11244.34,0.0,1000.0,51596.02,1000.0,955.891044,0
118407.18,135187.18,21841.95,5280.0,1500.0,148687.18,-13500.0,1387.18254,0
59635.14,70255.14,8129.71,0.0,3000.0,67255.14,3000.0,1101.228959,1
38567.93,115467.93,10405.82,29400.0,3000.0,112467.93,3000.0,1270.513765,0
52786.68,74116.68,3398.41,3600.0,1200.0,72916.68,1200.0,1187.019,0
65711.09,84846.09,3575.58,0.0,2000.0,82846.09,2000.0,1101.228959,1
58975.78,161235.78,11920.9,23580.0,2700.0,158535.78,2700.0,1270.513765,0
54237.27,69817.27,8780.92,0.0,2000.0,67817.27,2000.0,1187.019,1
49980.78,56460.78,5545.63,3900.0,500.0,55960.78,500.0,1101.228959,0
39380.26,45630.26,22405.31,0.0,5100.0,40530.26,5100.0,407.756733,0
168958.8,185608.8,8560.27,13650.0,3000.0,182608.8,3000.0,622.705384,0
82181.35,92899.35,16670.82,0.0,7500.0,90399.35,2500.0,407.756733,1
46606.0,43606.0,5698.65,0.0,2000.0,48606.0,-5000.0,407.756733,0
251678.1,292202.1,16555.66,39000.0,0.0,292202.1,0.0,370.93373,0
254008.39,325858.39,27102.97,19500.0,47100.0,278758.39,47100.0,5248.133422,0
368993.21,211356.21,11856.83,0.0,25063.0,373293.21,-161937.0,478.617347,1
56318.67,61848.67,24067.98,0.0,1500.0,60348.67,1500.0,266.202945,1
57730.79,79237.79,14812.57,19000.0,0.0,179237.79,-100000.0,407.756733,0
95724.6,99924.6,0.0,0.0,0.0,99924.6,0.0,478.617347,0
186477.51,207207.51,24898.35,11700.0,2500.0,239707.51,-32500.0,370.93373,0
60238.08,79999.08,13469.82,0.0,17500.0,62499.08,17500.0,266.202945,1
183584.84,211814.84,13352.59,13200.0,7500.0,204314.84,7500.0,651.980404,0
46483.9,51143.9,16088.92,0.0,2500.0,48643.9,2500.0,260.048141,1
83600.47,98780.47,8054.86,14430.0,500.0,98280.47,500.0,478.617347,0
76183.43,98743.43,4259.31,0.0,7500.0,101243.43,-2500.0,266.202945,1
51807.03,56457.03,5466.45,0.0,3000.0,53457.03,3000.0,260.048141,1
180996.75,219276.75,16084.09,24180.0,7500.0,211776.75,7500.0,622.705384,0
49508.79,52008.79,484.0,0.0,2500.0,52508.79,-500.0,260.048141,1
126571.85,133571.85,13359.11,0.0,9600.0,167971.85,-34400.0,476.695175,1
189943.77,240243.77,19935.77,35000.0,5000.0,235243.77,5000.0,4774.905369,0
51742.62,72242.62,2524.39,0.0,12500.0,59742.62,12500.0,266.202945,1
74627.14,79627.14,10829.92,0.0,5000.0,74627.14,5000.0,266.202945,1
86860.45,100437.95,16108.73,0.0,5000.0,95437.95,5000.0,476.695175,1
197334.19,248784.19,28214.81,39250.0,7500.0,241284.19,7500.0,370.93373,0
57930.25,116370.25,35209.93,2640.0,55000.0,61370.25,55000.0,913.762289,0
132404.21,177240.21,17382.89,16140.0,23500.0,153740.21,23500.0,1045.065936,0
81163.11,90631.56,38796.95,5460.0,2500.0,88131.56,2500.0,764.099482,0
60214.83,65370.83,21885.78,0.0,2500.0,62870.83,2500.0,426.699374,1
26730.03,30570.03,34589.24,0.0,2500.0,28070.03,2500.0,416.833776,1
62230.5,77450.5,28236.29,0.0,12500.0,64950.5,12500.0,653.597361,1
124575.9,230708.9,44285.15,14490.0,63700.0,167008.9,63700.0,998.140713,0
270867.21,230147.21,17767.65,0.0,7500.0,310147.21,-80000.0,8768.874147,1
118748.28,158024.28,26676.25,13596.0,7500.0,150524.28,7500.0,1039.197248,0
100871.5,57311.5,47109.49,0.0,8440.0,101871.5,-44560.0,913.762289,0
74207.4,94472.4,30404.5,0.0,2500.0,91972.4,2500.0,653.597361,1
48038.9,68652.9,39790.55,6540.0,7500.0,61152.9,7500.0,653.597361,0
121235.65,170809.24,35894.93,9000.0,19200.0,151609.24,19200.0,1045.065936,0
56664.02,132739.02,40168.83,4500.0,25100.0,107639.02,25100.0,767.18055,0
60499.78,82650.78,40854.59,3000.0,12500.0,70150.78,12500.0,653.597361,1
80291.85,135910.85,18668.38,7119.0,22500.0,113410.85,22500.0,764.099482,0
51301.67,62451.67,6598.84,0.0,7500.0,54951.67,7500.0,426.699374,1
87136.5,114536.5,36807.38,0.0,22000.0,92536.5,22000.0,767.18055,1
79235.49,97416.69,54185.4,5268.0,2500.0,94916.69,2500.0,913.762289,0
49833.5,158683.5,67984.51,0.0,20500.0,138183.5,20500.0,1039.197248,0
63099.31,81099.31,14747.97,0.0,17500.0,63599.31,17500.0,653.597361,1
64184.48,92684.48,30817.54,0.0,12500.0,80184.48,12500.0,653.597361,1
111448.91,123613.61,31534.36,0.0,2500.0,121113.61,2500.0,767.18055,1
83352.95,137102.95,54623.87,0.0,7500.0,129602.95,7500.0,767.18055,1
86841.0,99841.0,13744.93,0.0,12500.0,87341.0,12500.0,767.18055,1
101388.07,128876.05,0.0,18180.0,7500.0,121376.05,7500.0,606.454757,0
58951.74,72672.74,0.0,0.0,2500.0,70172.74,2500.0,337.305038,1
65474.27,87727.27,0.0,5850.0,13900.0,73827.27,13900.0,337.305038,0
108203.26,130665.26,0.0,11700.0,2500.0,128165.26,2500.0,337.305038,0
107835.61,133735.61,743.21,11700.0,11200.0,122535.61,11200.0,5336.735897,0
86258.85,125738.85,0.0,27300.0,7500.0,118238.85,7500.0,722.32734,0
46507.24,58247.24,1370.36,7800.0,2500.0,55747.24,2500.0,329.506302,0
56765.77,65365.77,11253.05,5850.0,2500.0,62865.77,2500.0,337.305038,0
80147.92,84774.92,0.0,0.0,2500.0,82274.92,2500.0,516.667462,0
75425.75,90022.75,0.0,4700.0,7500.0,82522.75,7500.0,516.667462,0
94554.94,98593.94,0.0,0.0,2500.0,96093.94,2500.0,337.305038,1
53428.22,62887.22,17346.99,0.0,7500.0,55387.22,7500.0,516.667462,1
78271.36,86671.36,2752.52,0.0,4900.0,81771.36,4900.0,337.305038,1
91200.1,101341.02,35406.38,5850.0,2500.0,98841.02,2500.0,337.305038,0
108483.69,144643.69,9907.91,15210.0,18600.0,126043.69,18600.0,604.019178,0
85564.32,124264.32,14777.95,7800.0,19900.0,104364.32,19900.0,337.305038,0
50568.7,66905.09,12144.76,0.0,7500.0,59405.09,7500.0,516.667462,1
115622.5,162957.5,1000.0,15600.0,18900.0,144057.5,18900.0,5336.735897,0
75144.35,86509.35,17093.69,5850.0,2500.0,84009.35,2500.0,337.305038,0
45493.99,47993.99,10929.56,0.0,2500.0,45493.99,2500.0,329.506302,1
70973.99,107126.99,1914.32,7800.0,26500.0,80626.99,26500.0,337.305038,0
149797.92,184107.92,11141.53,15210.0,15700.0,168407.92,15700.0,826.122622,0
67066.69,80048.69,0.0,0.0,2500.0,77548.69,2500.0,337.305038,1
97391.3,121341.3,23807.81,21450.0,2500.0,118841.3,2500.0,821.483435,0
247691.2,304554.2,97760.99,36000.0,12500.0,292054.2,12500.0,826.122622,0
94427.97,165163.97,14053.93,24180.0,35000.0,130163.97,35000.0,524.117661,0
125469.3,211579.3,56277.35,23500.0,35000.0,176579.3,35000.0,681.903595,0
83756.32,94056.32,3043.44,0.0,2500.0,91556.32,2500.0,291.509838,1
148200.5,335440.5,11763.28,34300.0,84985.0,250455.5,84985.0,5747.053325,0
149963.09,201450.09,3466.22,11700.0,37637.0,163813.09,37637.0,713.961679,0
21011.75,28744.75,7037.41,0.0,7500.0,21244.75,7500.0,284.769919,1
236462.62,252254.62,9797.28,19650.0,7500.0,275754.62,-23500.0,713.961679,0
75746.17,117968.17,14883.48,11500.0,29670.0,88298.17,29670.0,291.509838,0
133287.04,231437.04,2613.18,11500.0,32870.0,198567.04,32870.0,5990.665177,0
402842.93,590722.9,84113.22,62985.0,98495.0,492227.9,98495.0,4434.470711,0
195850.37,305850.37,7192.28,25100.0,35800.0,275050.37,30800.0,713.961679,0
54334.19,80749.19,3152.06,0.0,17500.0,63249.19,17500.0,291.509838,1
130564.95,165938.55,8951.92,0.0,7500.0,158438.55,7500.0,524.117661,1
64470.22,105000.22,18476.84,6500.0,14730.0,90270.22,14730.0,524.117661,0
61746.23,79972.23,3629.14,0.0,2500.0,77472.23,2500.0,291.509838,1
50307.83,60157.83,6113.67,0.0,2500.0,57657.83,2500.0,284.769919,1
200259.8,209963.8,36429.71,16300.0,22500.0,287463.8,-77500.0,713.961679,0
54951.91,67285.91,2728.12,0.0,10870.0,56415.91,10870.0,291.509838,1
51416.62,129916.62,3323.23,0.0,67500.0,62416.62,67500.0,291.509838,1
34219.48,59895.48,20953.25,0.0,17500.0,42395.48,17500.0,284.769919,1
47641.27,71226.27,3307.57,0.0,7500.0,63726.27,7500.0,291.509838,1
133863.61,171781.61,8671.59,20670.0,12500.0,159281.61,12500.0,709.952345,0
85726.28,136319.28,8818.26,14020.0,259643.0,106676.28,29643.0,524.117661,0
98648.05,220728.05,10218.88,23400.0,73990.0,146738.05,73990.0,524.117661,0
101172.86,211372.86,23216.54,15400.0,27500.0,183872.86,27500.0,713.961679,0
197094.5,211364.5,0.0,12300.0,1600.0,209764.5,1600.0,728.703458,0
179030.3,215010.3,54626.96,11380.0,2000.0,213010.3,2000.0,416.925365,0
165696.0,185336.0,24319.39,5680.0,2000.0,183336.0,2000.0,416.925365,0
117693.86,149431.86,22758.15,0.0,24000.0,125431.86,24000.0,537.960547,1
81021.5,119021.5,6006.03,0.0,1000.0,118021.5,1000.0,640.746251,0
81115.0,114735.0,26849.35,5520.0,10000.0,104735.0,10000.0,537.960547,0
115357.5,155855.5,29225.87,9940.0,30258.0,125597.5,30258.0,699.913891,0
95480.0,111910.0,0.0,6640.0,5000.0,106910.0,5000.0,299.209135,0
177126.0,188226.0,854.0,7600.0,2600.0,185626.0,2600.0,699.913891,0
151500.0,304710.0,34514.33,0.0,22600.0,282110.0,22600.0,699.913891,0
130063.0,324923.0,0.0,6900.0,16300.0,308623.0,16300.0,4551.593027,0
40983.25,62193.25,2009.88,0.0,12340.0,49853.25,12340.0,299.209135,0
199555.0,299015.0,25814.38,5100.0,51000.0,248015.0,51000.0,699.913891,0
76449.0,77349.0,4574.67,0.0,500.0,76849.0,500.0,299.209135,1
130041.87,147941.87,14127.3,0.0,1000.0,146941.87,1000.0,537.960547,1
184181.5,206781.5,1712.63,8000.0,1200.0,205581.5,1200.0,416.925365,0
120386.5,165121.5,1108.25,17965.0,20000.0,145121.5,20000.0,4733.994306,0
67269.5,68569.5,3788.23,0.0,800.0,67769.5,800.0,458.314009,0
124188.0,133388.0,11130.21,6700.0,1800.0,131588.0,1800.0,535.800048,0
147599.0,168559.0,27919.19,8260.0,4000.0,164559.0,4000.0,699.913891,0
149104.0,188284.0,40998.18,10300.0,10000.0,178284.0,10000.0,699.913891,0
54293.0,59493.0,9305.22,0.0,1800.0,57693.0,1800.0,292.291203,1
197851.5,554151.5,0.0,0.0,290000.0,264151.5,290000.0,5898.843298,0
57785.5,58435.5,0.0,0.0,300.0,58135.5,300.0,292.291203,1
132790.0,135990.0,10750.25,0.0,1700.0,134290.0,1700.0,640.746251,0
74092.0,170332.0,59501.04,38000.0,40000.0,130332.0,40000.0,583.90387,0
59159.0,83286.0,5983.74,6800.0,9000.0,74286.0,9000.0,382.348925,0
37612.0,63989.0,5954.94,0.0,15000.0,48989.0,15000.0,249.615523,1
69212.0,85341.0,6995.94,12000.0,2500.0,82841.0,2500.0,382.348925,0
29902.0,37259.0,2774.7,0.0,2000.0,35259.0,2000.0,243.844231,1
59815.5,120015.5,19339.4,12200.0,8000.0,112015.5,8000.0,448.79413,0
86363.5,102304.5,0.0,10950.0,3500.0,98804.5,3500.0,448.79413,0
74683.5,107733.5,15281.01,21840.0,10000.0,97733.5,10000.0,448.79413,0
83496.2,121711.2,1353.3,0.0,33000.0,88711.2,33000.0,249.615523,1
56642.0,114569.0,20885.1,21900.0,20000.0,94569.0,20000.0,448.79413,0
121226.0,188226.0,25659.24,30000.0,15000.0,173226.0,15000.0,611.354729,0
105095.0,153486.0,0.0,20700.0,8200.0,145286.0,8200.0,448.79413,0
87337.5,116636.5,14068.69,12800.0,5000.0,111636.5,5000.0,448.79413,0
104118.0,180799.0,4669.27,0.0,47500.0,133299.0,47500.0,611.354729,0
34019.0,57519.0,0.0,0.0,19500.0,38019.0,19500.0,243.844231,1
34202.25,41202.25,1804.53,0.0,2500.0,38702.25,2500.0,243.844231,1
55359.0,65738.0,15838.07,0.0,5000.0,60738.0,5000.0,382.348925,1
69288.5,81147.5,45613.7,0.0,10000.0,71147.5,10000.0,382.348925,1
53514.5,74024.5,6564.35,0.0,5200.0,68824.5,5200.0,249.615523,1
36587.5,52747.5,17063.92,0.0,5000.0,47747.5,5000.0,382.348925,1
56147.5,119147.5,30245.23,0.0,50000.0,69147.5,50000.0,448.79413,1
29707.5,46527.5,1654.58,0.0,8000.0,38527.5,8000.0,243.844231,1
65331.0,76331.0,8662.19,7200.0,3800.0,72531.0,3800.0,446.991731,0
48892.0,75992.0,7717.3,12100.0,11000.0,64992.0,11000.0,249.615523,0
100809.5,235998.5,10000.0,56800.0,69500.0,166498.5,69500.0,611.354729,0
103506.77,137906.77,25813.36,18900.0,1000.0,136906.77,1000.0,589.531541,0
91332.17,145772.17,8646.16,20100.0,31000.0,114772.17,31000.0,589.531541,0
38318.14,41223.14,6261.33,0.0,100.0,41123.14,100.0,321.602964,1
54156.2,57506.2,5843.73,0.0,150.0,57356.2,150.0,321.602964,1
104405.11,115605.11,15683.95,7500.0,300.0,115305.11,300.0,591.908701,0
92677.85,96877.85,11053.56,0.0,500.0,96377.85,500.0,591.908701,1
65679.04,69379.04,5858.32,0.0,1000.0,68379.04,1000.0,329.214644,1
179138.18,193938.18,23933.49,13800.0,500.0,193438.18,500.0,770.103168,0
108773.79,125973.79,13177.65,12600.0,200.0,125773.79,200.0,589.531541,0
134533.19,179233.19,16557.01,12900.0,1000.0,178233.19,1000.0,806.307746,0
134725.13,209425.13,25454.16,28200.0,1500.0,207925.13,1500.0,458.73578,0
42577.16,43762.16,5222.38,0.0,400.0,43362.16,400.0,321.602964,1
76102.94,91802.94,12353.96,11700.0,1000.0,90802.94,1000.0,504.27499,0
133896.47,175796.47,16347.55,6600.0,31500.0,144296.47,31500.0,806.307746,0
42564.9,47264.9,4570.32,0.0,1000.0,46264.9,1000.0,321.602964,1
28631.86,32831.86,4149.5,0.0,1500.0,31331.86,1500.0,321.602964,1
113611.41,126211.41,21157.69,9900.0,2000.0,124211.41,2000.0,705.002035,0
90651.29,113001.29,13872.11,17550.0,1500.0,111501.29,1500.0,589.531541,0
42922.18,51022.18,4789.64,6900.0,500.0,50522.18,500.0,321.602964,0
70843.44,188778.44,9341.1,7200.0,1200.0,467578.44,-278800.0,806.307746,0
37489.93,42275.93,4651.79,0.0,1000.0,41275.93,1000.0,321.602964,1
89404.44,154664.41,20986.77,13200.0,36333.0,118331.41,36333.0,591.908701,0
44882.41,49582.41,4000.74,0.0,2000.0,47582.41,2000.0,321.602964,1
127545.53,226775.53,14871.3,15900.0,24500.0,202275.53,24500.0,591.908701,0
89031.34,106231.34,22515.82,12000.0,1500.0,104731.34,1500.0,589.531541,0
134441.98,144041.98,4819.91,0.0,2500.0,141541.98,2500.0,529.283108,1
89448.73,103278.73,7179.61,0.0,2500.0,100778.73,2500.0,294.382816,0
93464.86,117844.86,9804.2,0.0,7480.0,110364.86,7480.0,529.283108,1
190687.7,242066.7,18680.44,15699.0,2500.0,239566.7,2500.0,6049.706235,0
149519.95,168216.23,22403.11,8100.0,2500.0,165716.23,2500.0,716.949287,0
63114.73,83614.73,1784.54,5400.0,7500.0,76114.73,7500.0,294.382816,0
105683.83,127818.83,13176.6,0.0,2500.0,125318.83,2500.0,529.283108,1
49073.69,79823.69,3204.47,0.0,12500.0,267323.69,-187500.0,294.382816,1
135469.18,175499.18,12417.46,14580.0,2500.0,172999.18,2500.0,720.998135,0
164663.36,253257.1,12653.84,6590.0,55753.0,197504.1,55753.0,5280.370153,0
289062.27,381803.77,23469.99,26500.0,7500.0,374303.77,7500.0,4478.17468,0
146504.48,164954.48,5350.64,0.0,2500.0,162454.48,2500.0,529.283108,0
100339.81,111051.23,5113.0,0.0,5520.0,105531.23,5520.0,529.283108,1
201918.31,216588.31,5152.54,9630.0,2500.0,214088.31,2500.0,688.624103,0
55355.48,91375.48,1886.57,0.0,2500.0,88875.48,2500.0,294.382816,1
153661.78,185455.28,4927.9,10599.0,2500.0,182955.28,2500.0,688.624103,0
115034.27,134276.27,4737.26,12102.0,2500.0,131776.27,2500.0,529.283108,0
48690.78,60694.78,3602.51,0.0,2500.0,58194.78,2500.0,294.382816,1
59482.5,65642.5,2174.06,0.0,2500.0,63142.5,2500.0,294.382816,1
175355.06,257725.06,8826.55,10500.0,2500.0,255225.06,2500.0,5280.370153,0
121067.66,208186.66,4432.52,5850.0,7500.0,200686.66,7500.0,529.283108,0
101614.26,116859.26,10393.19,9195.0,2500.0,114359.26,2500.0,527.157458,0
116577.05,144907.51,3910.61,0.0,2500.0,142407.51,2500.0,529.283108,1
45444.06,58355.06,2084.63,0.0,10811.0,47544.06,10811.0,287.576472,1
64364.79,75154.69,3134.48,0.0,7120.0,68034.69,7120.0,294.382816,0
100131.89,124052.89,13500.0,16770.0,5000.0,119052.89,5000.0,1315.788301,0
121039.0,224513.0,0.0,31200.0,60000.0,164513.0,60000.0,1315.788301,0
63102.48,72707.48,0.0,0.0,3000.0,69707.48,3000.0,664.390261,1
118061.93,198915.93,0.0,24750.0,55000.0,143915.93,55000.0,1315.788301,0
64970.2,68082.8,0.0,0.0,2000.0,66082.8,2000.0,589.946595,1
114027.09,119524.09,16114.52,0.0,3000.0,116524.09,3000.0,1315.788301,0
286546.32,203793.91,5586.12,0.0,2000.0,301793.91,-98000.0,738.827954,0
141838.86,205032.86,0.0,21000.0,34582.0,170450.86,34582.0,1368.381069,0
81522.94,100172.94,0.0,13650.0,5000.0,95172.94,5000.0,664.390261,0
118558.95,123675.6,31696.32,0.0,3000.0,120675.6,3000.0,1315.788301,0
143623.1,153623.1,0.0,0.0,5000.0,148623.1,5000.0,1209.753824,0
219524.96,286983.96,0.0,23400.0,37955.0,249028.96,37955.0,4938.995001,0
48285.56,53392.56,0.0,0.0,1000.0,52392.56,1000.0,603.258354,1
78389.42,128488.42,0.0,19500.0,20000.0,108488.42,20000.0,664.390261,0
105008.57,111781.57,0.0,0.0,5000.0,106781.57,5000.0,1209.753824,0
73849.82,80553.82,0.0,0.0,2000.0,78553.82,2000.0,589.946595,1
110480.68,115055.68,16095.24,0.0,1000.0,114055.68,1000.0,664.390261,1
144155.84,166107.78,0.0,0.0,17000.0,149107.78,17000.0,1315.788301,0
172514.3,283373.3,0.0,42900.0,62974.0,220399.3,62974.0,1368.381069,0
197711.01,229371.01,11822.54,19500.0,10000.0,219371.01,10000.0,1368.381069,0
140018.52,159778.52,0.0,13650.0,5000.0,154778.52,5000.0,1368.381069,0
139609.26,213047.26,2086.02,31200.0,40000.0,173047.26,40000.0,738.827954,0
122580.43,173127.33,7753.95,19222.4,40000.0,153127.33,20000.0,738.827954,0
35611.83,39733.5,0.0,0.0,3000.0,36733.5,3000.0,603.258354,1
137398.64,149360.14,3630.67,0.0,3000.0,146360.14,3000.0,738.827954,1
154797.23,216288.23,0.0,29250.0,30000.0,186288.23,30000.0,1368.381069,0
79213.55,98322.55,0.0,0.0,13000.0,85322.55,13000.0,738.827954,1
95013.95,110816.74,17357.91,11700.0,2000.0,108816.74,2000.0,738.827954,0
119934.41,148196.41,0.0,21450.0,5000.0,143196.41,5000.0,1315.788301,0
66270.99,73436.99,0.0,0.0,2000.0,71436.99,2000.0,589.946595,1
107123.77,110779.77,3888.91,0.0,2000.0,108779.77,2000.0,425.791821,0
143590.86,162074.86,0.0,13900.0,3000.0,159074.86,3000.0,758.298185,0
90013.85,102257.85,0.0,0.0,10000.0,92257.85,10000.0,425.791821,1
105183.75,137776.75,0.0,24000.0,2000.0,135776.75,2000.0,425.791821,0
88793.87,92341.87,0.0,0.0,2000.0,90341.87,2000.0,425.791821,0
249586.1,279906.1,900.0,23400.0,3000.0,276906.1,3000.0,758.298185,0
41847.09,44508.09,0.0,0.0,1500.0,43008.09,1500.0,347.662093,1
103680.68,107222.68,9937.52,0.0,2000.0,105222.68,2000.0,755.400222,0
166671.11,203102.11,4469.42,20400.0,14300.0,188802.11,14300.0,788.607772,0
123619.12,159216.12,0.0,28500.0,5000.0,154216.12,5000.0,425.791821,0
108439.33,113990.33,0.0,0.0,1000.0,112990.33,1000.0,382.892847,1
207555.56,273611.56,5877.3,23400.0,41000.0,232611.56,41000.0,758.298185,0
262779.58,298899.58,11276.77,29500.0,5000.0,293899.58,5000.0,788.607772,0
60725.7,64381.7,0.0,0.0,2000.0,62381.7,2000.0,382.892847,1
50355.66,79452.66,0.0,0.0,7000.0,72452.66,7000.0,382.892847,1
151760.23,202053.23,0.0,26700.0,2000.0,200053.23,2000.0,425.791821,0
